id,time,InfectionLevel11,dead1,infected1,naive1,patientFlowOver11,patientFlowOver21,patient_severe_critical1,vaccinated1
6870,143/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6871,143/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6872,143/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6873,143/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6874,143/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6875,143/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6876,143/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6877,143/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6878,143/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6879,143/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6880,143/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6881,143/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6882,143/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6883,143/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6884,143/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6885,143/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6886,143/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6887,143/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6888,143/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6889,143/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6890,143/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6891,143/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6892,143/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6893,143/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6894,143/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6895,143/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6896,143/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6897,143/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6898,143/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6899,143/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6900,143/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6901,143/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6902,143/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6903,143/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6904,143/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6905,143/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6906,143/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6907,143/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6908,143/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6909,143/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6910,143/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6911,143/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6912,144/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6913,144/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6914,144/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6915,144/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6916,144/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6917,144/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6918,144/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6919,144/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6920,144/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6921,144/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6922,144/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6923,144/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6924,144/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6925,144/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6926,144/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6927,144/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6928,144/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6929,144/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6930,144/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6931,144/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6932,144/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6933,144/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6934,144/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6935,144/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6936,144/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6937,144/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6938,144/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6939,144/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6940,144/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6941,144/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6942,144/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6943,144/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6944,144/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6945,144/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6946,144/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6947,144/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6948,144/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6949,144/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6950,144/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6951,144/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6952,144/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6953,144/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6954,144/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6955,144/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6956,144/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6957,144/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6958,144/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6959,144/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6960,145/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6961,145/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6962,145/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6963,145/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6964,145/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6965,145/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6966,145/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6967,145/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6968,145/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6969,145/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6970,145/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6971,145/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6972,145/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6973,145/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6974,145/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6975,145/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6976,145/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6977,145/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6978,145/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6979,145/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6980,145/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6981,145/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6982,145/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6983,145/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6984,145/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6985,145/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6986,145/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6987,145/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6988,145/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6989,145/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6990,145/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6991,145/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6992,145/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6993,145/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6994,145/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6995,145/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6996,145/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6997,145/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6998,145/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
6999,145/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7000,145/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7001,145/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7002,145/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7003,145/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7004,145/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7005,145/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7006,145/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7007,145/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7008,146/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7009,146/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7010,146/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7011,146/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7012,146/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7013,146/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7014,146/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7015,146/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7016,146/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7017,146/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7018,146/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7019,146/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7020,146/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7021,146/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7022,146/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7023,146/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7024,146/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7025,146/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7026,146/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7027,146/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7028,146/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7029,146/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7030,146/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7031,146/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7032,146/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7033,146/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7034,146/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7035,146/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7036,146/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7037,146/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7038,146/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7039,146/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7040,146/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7041,146/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7042,146/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7043,146/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7044,146/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7045,146/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7046,146/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7047,146/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7048,146/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7049,146/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7050,146/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7051,146/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7052,146/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7053,146/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7054,146/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7055,146/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7056,147/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7057,147/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7058,147/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7059,147/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7060,147/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7061,147/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7062,147/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7063,147/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7064,147/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7065,147/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7066,147/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7067,147/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7068,147/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7069,147/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7070,147/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7071,147/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7072,147/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7073,147/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7074,147/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7075,147/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7076,147/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7077,147/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7078,147/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7079,147/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7080,147/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7081,147/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7082,147/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7083,147/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7084,147/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7085,147/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7086,147/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7087,147/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7088,147/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7089,147/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7090,147/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7091,147/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7092,147/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7093,147/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7094,147/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7095,147/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7096,147/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7097,147/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7098,147/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7099,147/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7100,147/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7101,147/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7102,147/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7103,147/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7104,148/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7105,148/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7106,148/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7107,148/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7108,148/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7109,148/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7110,148/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7111,148/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7112,148/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7113,148/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7114,148/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7115,148/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7116,148/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7117,148/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7118,148/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7119,148/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7120,148/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7121,148/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7122,148/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7123,148/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7124,148/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7125,148/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7126,148/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7127,148/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7128,148/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7129,148/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7130,148/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7131,148/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7132,148/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7133,148/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7134,148/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7135,148/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7136,148/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7137,148/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7138,148/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7139,148/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7140,148/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7141,148/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7142,148/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7143,148/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7144,148/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7145,148/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7146,148/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7147,148/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7148,148/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7149,148/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7150,148/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7151,148/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7152,149/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7153,149/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7154,149/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7155,149/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7156,149/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7157,149/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7158,149/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7159,149/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7160,149/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7161,149/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7162,149/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7163,149/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7164,149/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7165,149/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7166,149/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7167,149/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7168,149/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7169,149/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7170,149/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7171,149/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7172,149/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7173,149/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7174,149/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7175,149/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7176,149/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7177,149/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7178,149/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7179,149/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7180,149/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7181,149/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7182,149/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7183,149/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7184,149/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7185,149/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7186,149/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7187,149/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7188,149/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7189,149/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7190,149/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7191,149/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7192,149/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7193,149/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7194,149/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7195,149/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7196,149/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7197,149/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7198,149/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7199,149/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
7200,150/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
